year,month,day,dep_delay,arr_delay,carrier,origin,dest,air_time,distance,hour
2014,1,15,-4,-24,DL,JFK,PHX,275,2153,7
2014,1,15,0,-7,DL,LGA,MSP,146,1020,10
2014,1,15,-5,-7,DL,JFK,LAS,331,2248,19
2014,1,15,-5,-27,DL,LGA,DTW,78,502,18
2014,1,15,-4,4,DL,EWR,ATL,130,746,10
2014,1,15,12,36,DL,LGA,PBI,180,1035,18
2014,1,15,-6,-10,DL,JFK,LAS,306,2248,8
2014,1,15,-3,6,DL,JFK,TPA,171,1005,16
2014,1,15,-4,20,DL,LGA,PBI,176,1035,7
2014,1,15,-4,14,DL,JFK,FLL,184,1069,8
2014,1,15,-6,6,DL,LGA,MSY,191,1183,7
2014,1,15,42,23,DL,JFK,MCO,157,944,16
2014,1,15,-7,-6,DL,LGA,DTW,86,502,11
2014,1,15,-1,38,AA,LGA,MIA,177,1096,8
2014,1,15,151,158,EV,EWR,ALB,28,143,19
2014,1,15,49,59,EV,EWR,RIC,61,277,13
2014,1,15,-5,-12,EV,EWR,DAY,89,533,16
2014,1,15,102,116,EV,EWR,IAD,46,212,7
2014,1,15,264,270,EV,EWR,GSO,89,445,12
2014,1,15,-6,25,EV,EWR,JAX,155,820,21
2014,1,15,80,71,EV,EWR,MHT,37,209,23
2014,1,15,0,-13,EV,EWR,SDF,113,642,16
2014,1,15,48,53,EV,EWR,ORF,59,284,22
2014,1,15,52,49,EV,EWR,STL,137,872,9
2014,1,15,-1,-13,EV,EWR,MEM,147,946,14
2014,1,15,19,20,EV,EWR,BNA,121,748,13
2014,1,15,-2,-8,EV,EWR,DTW,89,488,12
2014,1,15,16,26,EV,EWR,MSN,136,799,14
2014,1,15,-11,-14,EV,EWR,OMA,163,1134,19
2014,1,15,-6,-25,EV,EWR,GRR,97,605,6
2014,1,15,-1,13,EV,EWR,RIC,60,277,21
2014,1,15,-7,3,EV,EWR,SDF,122,642,6
2014,1,15,26,45,EV,EWR,RIC,56,277,19
2014,1,15,48,39,EV,EWR,PVD,33,160,15
2014,1,15,9,23,EV,EWR,ATL,138,746,6
2014,1,15,229,223,EV,EWR,ATL,133,746,13
2014,1,15,99,100,EV,EWR,ATL,135,746,14
2014,1,15,61,65,EV,EWR,SYR,52,195,9
2014,1,15,151,152,EV,EWR,BDL,31,116,14
2014,1,15,356,343,EV,EWR,BDL,28,116,14
2014,1,15,-4,26,EV,EWR,DCA,61,199,19
2014,1,15,89,110,EV,EWR,DCA,51,199,19
2014,1,15,106,100,EV,EWR,BWI,41,169,13
2014,1,15,28,46,EV,EWR,CHS,119,628,15
2014,1,15,37,38,EV,EWR,ATL,123,746,20
2014,1,15,-6,-21,EV,LGA,CLE,71,419,14
2014,1,15,25,76,EV,EWR,SAV,140,708,19
2014,1,15,22,-4,EV,EWR,MCI,157,1092,15
2014,1,15,-1,5,EV,EWR,ATL,132,746,14
2014,1,15,-9,-4,EV,EWR,BNA,118,748,18
2014,1,15,278,281,EV,EWR,BWI,42,169,12
2014,1,15,-5,-10,EV,EWR,CLT,100,529,5
2014,1,15,-11,-35,EV,LGA,CLE,69,419,20
2014,1,15,-5,-14,EV,EWR,STL,134,872,17
2014,1,15,-10,-23,EV,EWR,OKC,189,1325,20
2014,1,15,2,-9,EV,EWR,MSY,178,1167,17
2014,1,15,3,18,EV,EWR,GSP,105,594,21
2014,1,15,5,38,EV,EWR,MKE,120,725,20
2014,1,15,-1,-15,EV,EWR,ROC,42,246,16
2014,1,15,2,0,EV,EWR,DCA,44,199,6
2014,1,15,2,14,EV,EWR,JAX,145,820,15
2014,1,15,211,225,EV,EWR,MSP,157,1008,18
2014,1,15,23,11,EV,EWR,DTW,83,488,15
2014,1,15,-7,-13,EV,EWR,DTW,79,488,17
2014,1,15,38,27,EV,EWR,TUL,170,1215,20
2014,1,15,3,2,EV,EWR,CMH,86,463,6
2014,1,15,15,-6,EV,EWR,OMA,162,1134,8
2014,1,15,4,-1,EV,EWR,MEM,147,946,17
2014,1,15,-4,4,EV,EWR,PIT,57,319,6
2014,1,15,25,32,EV,EWR,RDU,72,416,6
2014,1,15,339,334,EV,EWR,CVG,103,569,13
2014,1,15,266,247,EV,EWR,ROC,39,246,13
2014,1,15,113,110,EV,EWR,IND,106,645,8
2014,1,15,18,22,EV,EWR,MCI,162,1092,20
2014,1,15,12,-5,EV,EWR,BNA,124,748,15
2014,1,15,0,-8,EV,EWR,MSY,192,1167,12
2014,1,15,-4,6,EV,EWR,PWM,45,284,19
2014,1,15,71,107,EV,EWR,RIC,65,277,18
2014,1,15,145,139,EV,EWR,IND,100,645,14
2014,1,15,19,-3,EV,EWR,MKE,111,725,15
2014,1,15,5,2,EV,EWR,PWM,49,284,15
2014,1,15,18,20,EV,EWR,GSO,83,445,13
2014,1,15,119,117,EV,EWR,MHT,38,209,15
2014,1,15,294,284,EV,EWR,MCI,163,1092,16
2014,1,15,11,-12,EV,EWR,GRR,92,605,15
2014,1,15,-6,-15,EV,EWR,MSP,152,1008,15
2014,1,15,78,59,EV,EWR,STL,130,872,22
2014,1,15,28,38,EV,EWR,MSP,151,1008,18
2014,1,15,-7,9,EV,EWR,BNA,133,748,7
2014,1,15,375,356,EV,EWR,MSP,153,1008,14
2014,1,15,-8,-6,EV,EWR,DSM,151,1017,19
2014,1,15,32,21,EV,EWR,GSO,81,445,21
2014,1,15,116,126,EV,EWR,ATL,127,746,18
2014,1,15,165,156,EV,EWR,BTV,35,266,13
2014,1,15,-7,5,EV,LGA,MHT,35,195,14
2014,1,15,-3,-18,EV,LGA,MHT,36,195,10
2014,1,15,-3,-27,EV,LGA,PIT,60,335,6
2014,1,15,-5,-22,EV,LGA,GSO,84,461,14
2014,1,15,23,8,EV,LGA,CLT,103,544,14
2014,1,15,-3,-18,EV,LGA,BHM,131,866,20
2014,1,15,-5,7,EV,LGA,CAE,128,617,19
2014,1,15,4,1,EV,LGA,RIC,59,292,21
2014,1,15,8,1,EV,LGA,BNA,119,764,16
2014,1,15,124,95,EV,LGA,SYR,36,198,13
2014,1,15,475,499,EV,EWR,JAX,142,820,19
2014,1,15,108,137,EV,EWR,CLT,102,529,21
2014,1,15,31,22,EV,LGA,RIC,58,292,10
2014,1,15,32,21,EV,LGA,ROC,43,254,11
2014,1,15,-4,-31,EV,LGA,MSN,116,812,13
2014,1,15,-8,-23,EV,LGA,BGR,46,378,21
2014,1,15,-4,-18,EV,LGA,ORF,55,296,20
2014,1,15,-1,7,EV,LGA,RIC,70,292,15
2014,1,15,-9,-2,EV,LGA,CLT,106,544,8
2014,1,15,12,-11,EV,LGA,CMH,82,479,13
2014,1,15,15,-9,EV,LGA,CLE,69,419,7
2014,1,15,-6,-6,EV,LGA,CLE,67,419,11
2014,1,15,-4,-6,EV,EWR,MSP,140,1008,6
2014,1,15,63,57,EV,EWR,DTW,76,488,18
2014,1,15,-6,-30,EV,LGA,GRR,91,618,10
2014,1,15,0,7,DL,JFK,SJU,202,1598,9
2014,1,15,21,-24,DL,JFK,PHX,286,2153,20
2014,1,15,-4,-28,DL,JFK,SLC,267,1990,6
2014,1,15,-1,-40,DL,JFK,SFO,330,2586,9
2014,1,15,0,10,DL,JFK,LAX,330,2475,7
2014,1,15,-2,-42,DL,JFK,LAX,325,2475,16
2014,1,15,-1,1,DL,JFK,ATL,107,760,8
2014,1,15,-2,1,DL,JFK,MCO,155,944,10
2014,1,15,-2,-16,DL,JFK,ATL,125,760,15
2014,1,15,-2,-6,DL,JFK,ATL,125,760,13
2014,1,15,-2,46,DL,JFK,FLL,212,1069,11
2014,1,15,-1,4,DL,EWR,ATL,126,746,6
2014,1,15,0,6,DL,EWR,ATL,123,746,14
2014,1,15,-8,-10,DL,LGA,DTW,87,502,5
2014,1,15,-6,-4,DL,LGA,ATL,132,762,12
2014,1,15,5,0,DL,EWR,ATL,124,746,7
2014,1,15,-5,-18,DL,LGA,DTW,81,502,7
2014,1,15,-4,13,DL,LGA,ATL,133,762,15
2014,1,15,-2,7,DL,LGA,DEN,215,1620,8
2014,1,15,-1,8,DL,LGA,ATL,130,762,5
2014,1,15,-3,25,DL,LGA,TPA,170,1010,8
2014,1,15,35,11,DL,LGA,DTW,81,502,13
2014,1,15,-9,-6,DL,LGA,ATL,124,762,19
2014,1,15,-1,18,DL,LGA,PBI,166,1035,10
2014,1,15,11,-9,DL,LGA,DTW,79,502,14
2014,1,15,6,2,DL,EWR,ATL,123,746,11
2014,1,15,-5,3,DL,EWR,ATL,128,746,12
2014,1,15,-2,9,DL,EWR,ATL,120,746,18
2014,1,15,28,22,DL,LGA,TPA,167,1010,20
2014,1,15,-6,-3,DL,LGA,MCO,169,950,19
2014,1,15,-6,6,DL,EWR,ATL,122,746,8
2014,1,15,3,5,DL,EWR,SLC,282,1969,17
2014,1,15,-6,-5,DL,LGA,ATL,131,762,6
2014,1,15,-5,15,DL,LGA,MCO,165,950,17
2014,1,15,2,13,DL,LGA,MSP,171,1020,16
2014,1,15,7,51,DL,LGA,FLL,178,1076,9
2014,1,15,-1,33,DL,LGA,PBI,179,1035,12
2014,1,15,-6,1,DL,LGA,ATL,130,762,10
2014,1,15,126,185,DL,LGA,MIA,198,1096,15
2014,1,15,-2,10,DL,LGA,ATL,126,762,14
2014,1,15,-7,-1,DL,LGA,ATL,133,762,17
2014,1,15,18,13,DL,LGA,ATL,127,762,18
2014,1,15,-2,-8,DL,LGA,ATL,129,762,18
2014,1,15,-4,16,DL,LGA,MCO,157,950,11
2014,1,15,-2,-12,DL,LGA,MSY,175,1183,15
2014,1,15,-2,-26,DL,LGA,MSY,170,1183,18
2014,1,15,77,77,EV,EWR,BDL,25,116,20
2014,1,15,163,157,EV,EWR,IND,113,645,11
2014,1,15,119,132,EV,EWR,CVG,100,569,19
2014,1,15,19,24,EV,EWR,CVG,96,569,21
2014,1,15,80,54,EV,LGA,BTV,42,258,11
2014,1,15,-9,-33,EV,LGA,MSN,113,812,19
2014,1,15,64,47,EV,LGA,ORF,60,296,16
2014,1,15,-7,-33,EV,LGA,OMA,163,1148,20
2014,1,15,-10,-34,EV,LGA,CLE,68,419,16
2014,1,15,-15,-13,EV,LGA,CMH,86,479,15
2014,1,15,3,-1,EV,LGA,SYR,38,198,9
2014,1,15,123,122,EV,LGA,SAV,126,722,11
2014,1,15,-4,-24,EV,EWR,DTW,81,488,10
2014,1,15,-5,-9,EV,LGA,BNA,129,764,8
2014,1,15,-10,-10,EV,LGA,IAD,54,229,19
2014,1,15,-3,-9,EV,EWR,ALB,28,143,21
2014,1,15,22,18,EV,EWR,MSY,168,1167,21
2014,1,15,18,19,F9,LGA,DEN,236,1620,17
2014,1,15,19,21,FL,LGA,ATL,131,762,11
2014,1,15,-13,-28,FL,LGA,ATL,126,762,19
2014,1,15,50,39,FL,LGA,ATL,129,762,18
2014,1,15,-3,-30,HA,JFK,HNL,606,4983,8
2014,1,15,-6,6,FL,LGA,CAK,74,397,9
2014,1,15,-6,-14,FL,LGA,CAK,66,397,20
2014,1,15,1,-16,FL,LGA,ATL,128,762,14
2014,1,15,26,34,FL,LGA,ATL,134,762,9
2014,1,15,-7,6,MQ,LGA,CLT,106,544,13
2014,1,15,24,2,MQ,JFK,CMH,81,483,15
2014,1,15,-6,18,MQ,LGA,STL,143,888,8
2014,1,15,-11,-10,MQ,LGA,DTW,84,502,6
2014,1,15,-5,-17,MQ,JFK,CLE,84,425,14
2014,1,15,-6,-16,MQ,LGA,STL,127,888,18
2014,1,15,-5,-1,MQ,LGA,STL,134,888,15
2014,1,15,21,15,MQ,JFK,BNA,122,765,17
2014,1,15,-8,-16,MQ,LGA,STL,131,888,11
2014,1,15,25,4,MQ,JFK,CVG,103,589,16
2014,1,15,0,28,MQ,JFK,TPA,166,1005,7
2014,1,15,0,24,MQ,JFK,TPA,167,1005,15
2014,1,15,-4,-21,MQ,JFK,BWI,39,184,16
2014,1,15,-6,-2,EV,EWR,MSP,148,1008,20
2014,1,15,25,25,EV,EWR,CVG,105,569,16
2014,1,15,-4,1,EV,EWR,TYS,106,631,19
2014,1,15,245,206,EV,EWR,MCI,150,1092,12
2014,1,15,84,56,EV,EWR,STL,126,872,12
2014,1,15,-1,-31,MQ,JFK,IND,108,665,14
2014,1,15,-6,-38,MQ,JFK,ORF,54,290,16
2014,1,15,-1,8,MQ,JFK,PIT,71,340,15
2014,1,15,-1,16,MQ,LGA,RDU,83,431,16
2014,1,15,-9,-13,MQ,LGA,RDU,78,431,13
2014,1,15,-7,12,MQ,LGA,CLE,76,419,7
2014,1,15,0,26,MQ,LGA,CMH,89,479,11
2014,1,15,-9,8,MQ,LGA,CMH,92,479,8
2014,1,15,-8,-2,MQ,LGA,ATL,122,762,16
2014,1,15,-1,-12,MQ,JFK,RDU,85,427,14
2014,1,15,-8,-1,MQ,JFK,DCA,52,213,16
2014,1,15,25,38,MQ,JFK,RDU,86,427,20
2014,1,15,-1,9,MQ,LGA,CLT,102,544,20
2014,1,15,0,5,MQ,LGA,CMH,82,479,12
2014,1,15,-5,-6,MQ,LGA,CMH,82,479,14
2014,1,15,-1,37,MQ,LGA,RDU,106,431,12
2014,1,15,13,3,MQ,LGA,ATL,120,762,20
2014,1,15,-7,10,MQ,LGA,DTW,91,502,8
2014,1,15,-5,-30,WN,LGA,ATL,128,762,5
2014,1,15,0,-15,WN,LGA,BNA,124,764,11
2014,1,15,20,4,WN,LGA,BNA,120,764,17
2014,1,15,21,-3,WN,LGA,DEN,223,1620,11
2014,1,15,45,36,WN,LGA,DEN,239,1620,17
2014,1,15,3,-20,WN,LGA,HOU,201,1428,15
2014,1,15,172,170,WN,LGA,HOU,220,1428,10
2014,1,15,31,14,WN,LGA,MDW,108,725,14
2014,1,15,98,68,WN,LGA,MDW,109,725,13
2014,1,15,6,-20,WN,LGA,MDW,110,725,6
2014,1,15,45,22,WN,LGA,MDW,113,725,17
2014,1,15,18,25,WN,LGA,MDW,111,725,10
2014,1,15,33,5,WN,LGA,MDW,111,725,21
2014,1,15,-5,-28,WN,LGA,MKE,107,738,6
2014,1,15,19,-12,WN,LGA,MKE,113,738,19
2014,1,15,5,-12,WN,LGA,MKE,108,738,12
2014,1,15,24,-13,WN,LGA,STL,127,888,18
2014,1,15,-9,-22,WN,LGA,STL,134,888,7
2014,1,15,4,-11,WN,LGA,STL,128,888,12
2014,1,15,-1,-35,WN,EWR,AUS,214,1504,9
2014,1,15,-1,-17,WN,EWR,BNA,118,748,13
2014,1,15,0,-11,WN,EWR,BNA,125,748,7
2014,1,15,-1,-30,WN,EWR,DEN,217,1605,12
2014,1,15,47,24,WN,EWR,DEN,228,1605,16
2014,1,15,15,-12,WN,EWR,HOU,209,1411,13
2014,1,15,54,43,WN,EWR,HOU,207,1411,17
2014,1,15,15,23,WN,EWR,HOU,237,1411,6
2014,1,15,6,1,WN,EWR,MDW,113,711,6
2014,1,15,2,-11,WN,EWR,MDW,111,711,15
2014,1,15,11,13,WN,EWR,MDW,108,711,18
2014,1,15,-3,0,WN,EWR,MDW,111,711,7
2014,1,15,-5,-19,WN,EWR,MDW,106,711,11
2014,1,15,1,-22,WN,EWR,MSY,169,1167,18
2014,1,15,24,-14,WN,EWR,PHX,277,2133,14
2014,1,15,17,10,WN,EWR,STL,128,872,7
2014,1,15,7,-4,WN,EWR,STL,125,872,17
2014,1,15,-4,-3,US,JFK,CLT,100,541,10
2014,1,15,-6,0,US,LGA,CLT,110,544,16
2014,1,15,-4,-9,US,EWR,CLT,93,529,6
2014,1,15,-5,21,US,LGA,CLT,112,544,10
2014,1,15,-1,-26,VX,JFK,SFO,334,2586,7
2014,1,15,-3,-31,VX,EWR,LAX,327,2454,12
2014,1,15,12,-1,VX,EWR,LAX,336,2454,17
2014,1,15,-3,-44,VX,EWR,SFO,335,2565,10
2014,1,15,-5,-30,VX,EWR,SFO,354,2565,17
2014,1,15,-1,-36,VX,JFK,SFO,342,2586,10
2014,1,15,-1,-24,VX,JFK,LAS,297,2248,9
2014,1,15,22,-12,VX,JFK,SFO,351,2586,16
2014,1,15,26,5,VX,JFK,SFO,361,2586,19
2014,1,15,-4,-43,VX,JFK,LAX,320,2475,6
2014,1,15,1,-22,VX,JFK,LAX,324,2475,9
2014,1,15,-4,-37,VX,JFK,LAX,324,2475,12
2014,1,15,17,-9,VX,JFK,LAX,339,2475,17
2014,1,15,0,-26,VX,JFK,LAX,336,2475,20
2014,1,15,-5,31,MQ,LGA,ATL,145,762,8
2014,1,15,0,-12,MQ,JFK,DCA,55,213,14
2014,1,15,-5,14,MQ,LGA,BNA,131,764,8
2014,1,15,-4,4,MQ,LGA,BNA,130,764,17
2014,1,15,40,52,MQ,LGA,CLE,72,419,15
2014,1,15,-12,6,MQ,LGA,RDU,94,431,17
2014,1,15,119,106,MQ,JFK,CMH,76,483,21
2014,1,15,-8,-18,MQ,LGA,XNA,173,1147,6
2014,1,15,-8,-9,MQ,LGA,ATL,128,762,6
2014,1,15,-1,-4,MQ,LGA,XNA,163,1147,15
2014,1,15,-13,-22,MQ,LGA,CMH,83,479,17
2014,1,15,-3,-6,MQ,LGA,DTW,88,502,17
2014,1,15,-2,22,MQ,LGA,RDU,74,431,7
2014,1,15,-3,-22,MQ,LGA,MSP,142,1020,6
2014,1,15,9,1,MQ,LGA,DTW,75,502,19
2014,1,15,38,23,MQ,EWR,ORD,109,719,11
2014,1,15,-5,6,MQ,LGA,MSP,150,1020,11
2014,1,15,14,13,MQ,LGA,DTW,85,502,11
2014,1,15,-8,8,MQ,LGA,BNA,129,764,12
2014,1,15,-4,4,MQ,LGA,RDU,75,431,10
2014,1,15,4,30,MQ,LGA,CLT,103,544,9
2014,1,15,-3,-14,MQ,LGA,CMH,83,479,19
2014,1,15,-1,-12,MQ,LGA,MSP,154,1020,14
2014,1,15,-7,3,MQ,LGA,RDU,85,431,18
2014,1,15,-2,7,MQ,LGA,ATL,132,762,9
2014,1,15,-6,-9,MQ,LGA,BNA,115,764,20
2014,1,15,-9,6,MQ,LGA,ATL,128,762,14
2014,1,15,3,16,MQ,LGA,ATL,124,762,12
2014,1,15,9,5,MQ,LGA,CLE,73,419,18
2014,1,15,-8,11,MQ,LGA,BNA,133,764,10
2014,1,15,8,-4,MQ,EWR,ORD,111,719,16
2014,1,15,-18,-6,MQ,LGA,RDU,86,431,20
2014,1,15,13,8,MQ,LGA,DTW,83,502,14
2014,1,15,-7,-4,MQ,LGA,MSP,147,1020,18
2014,1,15,-5,10,MQ,LGA,BNA,121,764,15
2014,1,15,4,-10,EV,JFK,IAD,51,228,14
2014,1,15,3,-2,EV,LGA,IAD,59,229,14
2014,1,15,26,28,EV,JFK,IAD,53,228,20
2014,1,15,-3,-13,EV,JFK,IAD,46,228,5
2014,1,15,131,140,EV,LGA,IAD,52,229,12
2014,1,15,3,-11,EV,LGA,IAD,46,229,6
2014,1,15,-3,25,MQ,LGA,CLT,112,544,14
2014,1,15,6,-9,UA,EWR,HNL,617,4963,9
2014,1,15,70,27,UA,JFK,LAX,314,2475,15
2014,1,15,-6,-16,UA,EWR,CLE,70,404,14
2014,1,15,-4,-34,UA,EWR,IAH,184,1400,17
2014,1,15,7,-10,UA,EWR,ORD,112,719,9
2014,1,15,-1,-13,UA,EWR,SAT,205,1569,19
2014,1,15,6,13,UA,EWR,DEN,238,1605,18
2014,1,15,7,9,UA,EWR,CLE,65,404,18
2014,1,15,0,-35,UA,EWR,LAX,322,2454,13
2014,1,15,63,40,UA,EWR,LAX,314,2454,18
2014,1,15,3,5,UA,EWR,BOS,39,200,21
2014,1,15,19,14,UA,EWR,BQN,201,1585,21
2014,1,15,0,37,UA,EWR,MCO,160,937,17
2014,1,15,-6,-38,UA,EWR,LAS,292,2227,9
2014,1,15,14,18,UA,EWR,BOS,45,200,15
2014,1,15,44,57,UA,EWR,SFO,360,2565,19
2014,1,15,0,-35,UA,EWR,EGE,239,1725,9
2014,1,15,-3,-27,UA,EWR,DEN,214,1605,6
2014,1,15,-5,-13,UA,EWR,BOS,41,200,7
2014,1,15,4,12,UA,EWR,PBI,171,1023,11
2014,1,15,0,-8,UA,EWR,BOS,39,200,13
2014,1,15,13,31,UA,EWR,TPA,169,997,17
2014,1,15,-4,-12,UA,EWR,ORD,109,719,18
2014,1,15,-5,-35,UA,EWR,IAH,194,1400,16
2014,1,15,-7,3,UA,EWR,MCO,157,937,11
2014,1,15,-5,-14,UA,EWR,IAH,190,1400,15
2014,1,15,-4,4,UA,EWR,MIA,178,1085,11
2014,1,15,10,4,UA,EWR,BOS,40,200,8
2014,1,15,-1,-33,UA,EWR,SAN,316,2425,14
2014,1,15,23,-3,UA,LGA,DEN,221,1620,11
2014,1,15,4,1,UA,EWR,SJU,205,1608,7
2014,1,15,4,1,UA,EWR,LAX,335,2454,20
2014,1,15,3,-10,UA,EWR,IAH,193,1400,13
2014,1,15,15,31,UA,EWR,FLL,185,1065,17
2014,1,15,108,92,UA,EWR,ORD,108,719,14
2014,1,15,-4,38,UA,EWR,PBI,168,1023,18
2014,1,15,28,38,UA,EWR,MCO,159,937,14
2014,1,15,3,-17,UA,EWR,SFO,331,2565,7
2014,1,15,0,-27,UA,EWR,SFO,336,2565,10
2014,1,15,2,16,UA,EWR,TPA,160,997,20
2014,1,15,-5,-9,UA,EWR,SAN,330,2425,18
2014,1,15,1,7,UA,LGA,CLE,73,419,15
2014,1,15,-3,-1,UA,EWR,BOS,44,200,6
2014,1,15,4,-23,UA,EWR,LAX,316,2454,7
2014,1,15,-4,1,UA,LGA,IAH,215,1416,8
2014,1,15,48,41,UA,EWR,LAX,325,2454,19
2014,1,15,81,36,UA,EWR,SFO,333,2565,16
2014,1,15,-4,-20,UA,EWR,IAH,188,1400,20
2014,1,15,3,26,UA,EWR,FLL,183,1065,14
2014,1,15,0,-42,UA,EWR,LAS,280,2227,6
2014,1,15,0,-5,UA,LGA,IAH,215,1416,7
2014,1,15,-4,-14,UA,EWR,STT,213,1634,9
2014,1,15,5,-37,UA,EWR,SFO,326,2565,6
2014,1,15,1,18,UA,EWR,FLL,187,1065,10
2014,1,15,-2,-7,UA,EWR,IAH,204,1400,5
2014,1,15,8,38,UA,EWR,PBI,174,1023,20
2014,1,15,-2,-27,UA,EWR,ORD,109,719,16
2014,1,15,19,-7,UA,EWR,SFO,338,2565,16
2014,1,15,34,44,UA,EWR,RSW,176,1068,15
2014,1,15,-4,16,UA,EWR,MCO,169,937,7
2014,1,15,1,11,UA,EWR,MCO,158,937,16
2014,1,15,1,-26,UA,EWR,LAX,321,2454,15
2014,1,15,0,30,UA,EWR,FLL,196,1065,12
2014,1,15,0,-14,UA,EWR,LAS,298,2227,17
2014,1,15,6,25,UA,EWR,TPA,168,997,15
2014,1,15,15,-15,UA,EWR,DEN,215,1605,12
2014,1,15,-1,-39,UA,EWR,SAN,315,2425,9
2014,1,15,6,24,UA,EWR,TPA,168,997,11
2014,1,15,-8,-22,UA,EWR,CLE,64,404,16
2014,1,15,-5,-22,UA,EWR,ORD,109,719,7
2014,1,15,0,-30,UA,EWR,DEN,215,1605,8
2014,1,15,-6,-16,UA,EWR,SFO,351,2565,20
2014,1,15,101,106,UA,EWR,SFO,360,2565,19
2014,1,15,23,23,UA,EWR,PBI,162,1023,9
2014,1,15,11,31,UA,EWR,MIA,183,1085,15
2014,1,15,4,-17,UA,EWR,ORD,113,719,16
2014,1,15,0,33,UA,EWR,FLL,182,1065,20
2014,1,15,-5,-20,UA,EWR,BOS,36,200,9
2014,1,15,5,37,UA,EWR,MCO,167,937,19
2014,1,15,53,37,UA,EWR,BOS,37,200,20
2014,1,15,20,-2,UA,EWR,IAH,201,1400,9
2014,1,15,28,1,UA,EWR,IAH,196,1400,10
2014,1,15,17,5,UA,EWR,DFW,189,1372,17
2014,1,15,1,-29,UA,LGA,IAH,197,1416,17
2014,1,15,-4,-8,UA,LGA,ORD,109,733,9
2014,1,15,112,103,UA,JFK,SFO,357,2586,17
2014,1,15,2,16,UA,EWR,PBI,169,1023,13
2014,1,15,12,-20,UA,EWR,LAX,310,2454,8
2014,1,15,-6,-37,UA,JFK,LAX,314,2475,11
2014,1,15,-3,-7,UA,EWR,ORD,106,719,18
2014,1,15,11,-10,UA,EWR,LAS,294,2227,16
2014,1,15,-9,-47,UA,JFK,SFO,325,2586,5
2014,1,15,21,-31,UA,JFK,LAX,303,2475,20
2014,1,15,32,18,UA,JFK,SFO,330,2586,9
2014,1,15,-4,-17,UA,LGA,DEN,224,1620,14
2014,1,15,1,0,UA,EWR,PDX,339,2434,17
2014,1,15,-6,-39,UA,LGA,IAH,196,1416,14
2014,1,15,-2,-19,UA,LGA,ORD,114,733,6
2014,1,15,216,202,UA,EWR,IAH,198,1400,11
2014,1,15,2,-21,UA,LGA,DEN,219,1620,6
2014,1,15,-4,-31,UA,EWR,SNA,308,2434,8
2014,1,15,101,113,UA,EWR,SEA,321,2402,18
2014,1,15,-1,-29,UA,EWR,LAS,296,2227,12
2014,1,15,10,-29,UA,EWR,PHX,284,2133,12
2014,1,15,-2,-17,UA,JFK,SFO,347,2586,18
2014,1,15,6,-18,UA,JFK,SFO,339,2586,8
2014,1,15,-10,-35,UA,JFK,LAX,311,2475,6
2014,1,15,-4,-14,UA,EWR,BOS,43,200,12
2014,1,15,14,20,UA,EWR,SEA,343,2402,9
2014,1,15,-6,-11,UA,EWR,BOS,39,200,21
2014,1,15,-7,-39,UA,LGA,IAH,195,1416,18
2014,1,15,-3,8,UA,EWR,MIA,168,1085,9
2014,1,15,-2,-25,UA,LGA,IAH,200,1416,12
2014,1,15,0,12,UA,EWR,MIA,171,1085,20
2014,1,15,-3,-13,UA,LGA,IAH,215,1416,5
2014,1,15,36,39,UA,EWR,MCO,157,937,10
2014,1,15,-4,-38,UA,EWR,DFW,184,1372,13
2014,1,15,-6,-27,UA,EWR,IAH,197,1400,12
2014,1,15,-6,-21,UA,EWR,ORD,114,719,5
2014,1,15,-4,-9,UA,LGA,DEN,236,1620,17
2014,1,15,21,0,UA,JFK,SFO,343,2586,17
2014,1,15,-5,-48,UA,EWR,PHX,273,2133,8
2014,1,15,-3,-22,UA,EWR,DEN,218,1605,13
2014,1,15,48,25,UA,JFK,LAX,318,2475,18
2014,1,15,-5,21,UA,EWR,RSW,177,1068,19
2014,1,15,0,-13,UA,LGA,IAH,215,1416,6
2014,1,15,1,-5,UA,LGA,DEN,213,1620,8
2014,1,15,16,-11,UA,EWR,PHX,278,2133,17
2014,1,15,-2,-39,UA,EWR,SNA,326,2434,16
2014,1,15,-2,-19,UA,EWR,BOS,39,200,16
2014,1,15,-2,7,UA,EWR,MCO,165,937,13
2014,1,15,72,28,UA,JFK,SFO,328,2586,11
2014,1,15,4,6,UA,EWR,ORD,107,719,14
2014,1,15,-7,-1,UA,LGA,IAH,210,1416,10
2014,1,15,-1,-9,UA,LGA,ORD,117,733,12
2014,1,15,-7,2,UA,LGA,ORD,113,733,14
2014,1,15,-2,-25,UA,LGA,ORD,112,733,16
2014,1,15,-5,-26,UA,LGA,ORD,111,733,17
2014,1,15,67,35,UA,LGA,ORD,107,733,21
2014,1,15,13,-34,UA,JFK,LAX,311,2475,8
2014,1,15,-5,-12,UA,EWR,ORD,113,719,14
2014,1,15,-5,5,UA,LGA,ORD,106,733,8
2014,1,15,69,25,UA,JFK,SFO,326,2586,13
2014,1,15,7,-32,UA,EWR,SFO,332,2565,11
2014,1,15,-4,-19,UA,EWR,ORD,111,719,6
2014,1,15,8,50,UA,EWR,FLL,186,1065,18
2014,1,15,9,-35,UA,EWR,LAX,318,2454,11
2014,1,15,-2,20,US,LGA,CLT,103,544,7
2014,1,15,-1,8,US,EWR,CLT,99,529,10
2014,1,15,-5,22,US,EWR,CLT,105,529,18
2014,1,15,16,10,US,LGA,PHL,39,96,15
